radboudsource,sourceguid,sourcelabel,radboudtarget,targetguid,targetlabel
CHEMBL1200,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200,BENOXINATE,HP_0000989,http://purl.obolibrary.org/obo/HP_0000989,Pruritus
CHEMBL1201202,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201202,FONDAPARINUX,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201864,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201864,DIENOGEST,HP_0000132,http://purl.obolibrary.org/obo/HP_0000132,Menorrhagia
CHEMBL1237119,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1237119,TREPROSTINIL,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1628227,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1628227,DOXEPIN,HP_0000989,http://purl.obolibrary.org/obo/HP_0000989,Pruritus
CHEMBL22,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL22,TRIMETHOPRIM,EFO_0007448,http://www.ebi.ac.uk/efo/EFO_0007448,pneumocystosis
CHEMBL462605,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL462605,PITOLISANT,EFO_0000614,http://www.ebi.ac.uk/efo/EFO_0000614,obsolete_narcolepsy with cataplexy
CHEMBL880,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL880,FAMCICLOVIR,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL880,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL880,FAMCICLOVIR,EFO_0007282,http://www.ebi.ac.uk/efo/EFO_0007282,genital herpes
CHEMBL880,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL880,FAMCICLOVIR,EFO_1001347,http://www.ebi.ac.uk/efo/EFO_1001347,Herpes Labialis
CHEMBL977,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL977,HYDROCORTISONE HEMISUCCINATE,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL977,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL977,HYDROCORTISONE HEMISUCCINATE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1174,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1174,EPTIFIBATIDE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201515,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201515,PEGVISOMANT,EFO_1001485,http://www.ebi.ac.uk/efo/EFO_1001485,acromegaly
CHEMBL1753,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1753,CLINDAMYCIN,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1753,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1753,CLINDAMYCIN,EFO_1001312,http://www.ebi.ac.uk/efo/EFO_1001312,Endometritis
CHEMBL2108250,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108250,ANISTREPLASE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL252556,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL252556,IDEBENONE,EFO_0003888,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
CHEMBL3813873,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3813873,PEXIDARTINIB,EFO_1000562,http://www.ebi.ac.uk/efo/EFO_1000562,Tenosynovial Giant Cell Tumor
CHEMBL632,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL632,BETAMETHASONE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL632,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL632,BETAMETHASONE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL632,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL632,BETAMETHASONE,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL632,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL632,BETAMETHASONE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1200633,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200633,IVERMECTIN,EFO_1000760,http://www.ebi.ac.uk/efo/EFO_1000760,rosacea
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,HP_0001094,http://purl.obolibrary.org/obo/HP_0001094,Iridocyclitis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,HP_0012424,http://purl.obolibrary.org/obo/HP_0012424,Chorioretinitis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1000941,http://www.ebi.ac.uk/efo/EFO_1000941,frozen shoulder
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1001194,http://www.ebi.ac.uk/efo/EFO_1001194,subacute thyroiditis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0003898,http://www.ebi.ac.uk/efo/EFO_0003898,ankylosing spondylitis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0004274,http://www.ebi.ac.uk/efo/EFO_0004274,gout
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0007141,http://www.ebi.ac.uk/efo/EFO_0007141,allergic conjunctivitis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0007520,http://www.ebi.ac.uk/efo/EFO_0007520,trichinosis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1000039,http://www.ebi.ac.uk/efo/EFO_1000039,meningeal tuberculosis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0009456,http://www.ebi.ac.uk/efo/EFO_0009456,exfoliative dermatitis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0007257,http://www.ebi.ac.uk/efo/EFO_0007257,eosinophilic pneumonia
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1000694,http://www.ebi.ac.uk/efo/EFO_1000694,erythema multiforme
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_0007403,http://www.ebi.ac.uk/efo/EFO_0007403,ophthalmic herpes zoster
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1000997,http://www.ebi.ac.uk/efo/EFO_1000997,iritis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1001896,http://www.ebi.ac.uk/efo/EFO_1001896,lateral epicondylitis
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1001051,http://www.ebi.ac.uk/efo/EFO_1001051,mycosis fungoides
CHEMBL131,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL131,PREDNISOLONE,EFO_1001205,http://www.ebi.ac.uk/efo/EFO_1001205,sympathetic ophthalmia
CHEMBL2108129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108129,SARUPLASE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL3039502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039502,DUVELISIB,MONDO_0018906,http://purl.obolibrary.org/obo/MONDO_0018906,follicular lymphoma
CHEMBL573,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL573,NIACIN,HP_0003124,http://purl.obolibrary.org/obo/HP_0003124,Hypercholesterolemia
CHEMBL573,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL573,NIACIN,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL573,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL573,NIACIN,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL730,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL730,NITROGLYCERIN,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL730,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL730,NITROGLYCERIN,EFO_0003913,http://www.ebi.ac.uk/efo/EFO_0003913,angina pectoris
CHEMBL897,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL897,PROBENECID,EFO_0004274,http://www.ebi.ac.uk/efo/EFO_0004274,gout
CHEMBL1200562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200562,HYDROCORTISONE VALERATE,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL1200562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200562,HYDROCORTISONE VALERATE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1265,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1265,ADAPALENE,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1676,FLUTICASONE FUROATE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1676,FLUTICASONE FUROATE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1676,FLUTICASONE FUROATE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,EFO_0002499,http://www.ebi.ac.uk/efo/EFO_0002499,anaplastic astrocytoma
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,HP_0009720,http://purl.obolibrary.org/obo/HP_0009720,Adenoma sebaceum
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,MONDO_0016693,http://purl.obolibrary.org/obo/MONDO_0016693,subependymal giant cell astrocytoma
CHEMBL1908360,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1908360,EVEROLIMUS,Orphanet_805,http://www.orpha.net/ORDO/Orphanet_805,Tuberous sclerosis complex
CHEMBL2108676,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108676,ELOSULFASE ALFA,Orphanet_309297,http://www.orpha.net/ORDO/Orphanet_309297,Mucopolysaccharidosis type 4A
CHEMBL3989917,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989917,FOSNETUPITANT,HP_0002013,http://purl.obolibrary.org/obo/HP_0002013,Vomiting
CHEMBL3989917,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989917,FOSNETUPITANT,EFO_0006911,http://www.ebi.ac.uk/efo/EFO_0006911,Chemotherapy-induced nausea and vomiting
CHEMBL896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL896,HYDROXYZINE,HP_0000989,http://purl.obolibrary.org/obo/HP_0000989,Pruritus
CHEMBL998,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL998,LORATADINE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL1175,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1175,DULOXETINE,MONDO_0002009,http://purl.obolibrary.org/obo/MONDO_0002009,major depressive disorder
CHEMBL1175,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1175,DULOXETINE,EFO_0005687,http://www.ebi.ac.uk/efo/EFO_0005687,fibromyalgia
CHEMBL1201256,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201256,TRIMETHOBENZAMIDE,EFO_0004888,http://www.ebi.ac.uk/efo/EFO_0004888,post operative nausea and vomiting
CHEMBL207538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL207538,BREXANOLONE,EFO_0007453,http://www.ebi.ac.uk/efo/EFO_0007453,postpartum depression
CHEMBL4298062,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4298062,VILTOLARSEN,Orphanet_98896,http://www.orpha.net/ORDO/Orphanet_98896,Duchenne muscular dystrophy
CHEMBL499808,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL499808,CASPOFUNGIN,EFO_1001282,http://www.ebi.ac.uk/efo/EFO_1001282,Candidemia
CHEMBL869,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL869,NITROFURAZONE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL927,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL927,CEFDINIR,HP_0011110,http://purl.obolibrary.org/obo/HP_0011110,Recurrent tonsillitis
CHEMBL927,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL927,CEFDINIR,EFO_0006505,http://www.ebi.ac.uk/efo/EFO_0006505,chronic bronchitis
CHEMBL95,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL95,TACRINE,HP_0000726,http://purl.obolibrary.org/obo/HP_0000726,Dementia
CHEMBL1200989,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1201572,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201572,ETANERCEPT,EFO_0003898,http://www.ebi.ac.uk/efo/EFO_0003898,ankylosing spondylitis
CHEMBL1440,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1440,TETRACYCLINE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL1440,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1440,TETRACYCLINE,EFO_0004607,http://www.ebi.ac.uk/efo/EFO_0004607,duodenal ulcer
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL1451,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1451,TRIAMCINOLONE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1743070,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743070,SILTUXIMAB,MONDO_0015564,http://purl.obolibrary.org/obo/MONDO_0015564,Castleman disease
CHEMBL1743070,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743070,SILTUXIMAB,EFO_1001332,http://www.ebi.ac.uk/efo/EFO_1001332,Giant Lymph Node Hyperplasia
CHEMBL1873475,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1873475,IBRUTINIB,EFO_0002616,http://www.ebi.ac.uk/efo/EFO_0002616,macroglobulinemia
CHEMBL1873475,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1873475,IBRUTINIB,EFO_0009441,http://www.ebi.ac.uk/efo/EFO_0009441,Waldenstrom macroglobulinemia
CHEMBL2105224,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105224,PHOLCODINE,HP_0012735,http://purl.obolibrary.org/obo/HP_0012735,Cough
CHEMBL308954,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL308954,ETRAVIRINE,EFO_0000180,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
CHEMBL501849,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL501849,SIMEPREVIR,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL527,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL527,PIROXICAM,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL527,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL527,PIROXICAM,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1000,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1000,CETIRIZINE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL137,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL137,METRONIDAZOLE,EFO_0004607,http://www.ebi.ac.uk/efo/EFO_0004607,duodenal ulcer
CHEMBL137,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL137,METRONIDAZOLE,EFO_0003932,http://www.ebi.ac.uk/efo/EFO_0003932,bacterial vaginosis
CHEMBL137,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL137,METRONIDAZOLE,EFO_1000760,http://www.ebi.ac.uk/efo/EFO_1000760,rosacea
CHEMBL2364648,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364648,GUSELKUMAB,Orphanet_163927,http://www.orpha.net/ORDO/Orphanet_163927,Pustulosis palmaris et plantaris
CHEMBL289469,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL289469,GRANISETRON,HP_0002018,http://purl.obolibrary.org/obo/HP_0002018,Nausea
CHEMBL289469,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL289469,GRANISETRON,EFO_0004888,http://www.ebi.ac.uk/efo/EFO_0004888,post operative nausea and vomiting
CHEMBL289469,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL289469,GRANISETRON,EFO_0006911,http://www.ebi.ac.uk/efo/EFO_0006911,Chemotherapy-induced nausea and vomiting
CHEMBL3137312,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3137312,DASABUVIR,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL916,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL916,TIROFIBAN,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL108545,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL108545,METHYL SALICYLATE,EFO_1000941,http://www.ebi.ac.uk/efo/EFO_1000941,frozen shoulder
CHEMBL1201129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201129,DECITABINE,EFO_0003811,http://www.ebi.ac.uk/efo/EFO_0003811,refractory anemia with excess blasts
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,HP_0100633,http://purl.obolibrary.org/obo/HP_0100633,Esophagitis
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,EFO_0007549,http://www.ebi.ac.uk/efo/EFO_0007549,Zollinger-Ellison Syndrome
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,EFO_0003898,http://www.ebi.ac.uk/efo/EFO_0003898,ankylosing spondylitis
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,EFO_0009454,http://www.ebi.ac.uk/efo/EFO_0009454,gastric ulcer
CHEMBL1201320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201320,ESOMEPRAZOLE,EFO_0004607,http://www.ebi.ac.uk/efo/EFO_0004607,duodenal ulcer
CHEMBL1241,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1241,TRIPELENNAMINE,HP_0000989,http://purl.obolibrary.org/obo/HP_0000989,Pruritus
CHEMBL2108396,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108396,DEFIBROTIDE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL787,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL787,MONTELUKAST,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL787,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL787,MONTELUKAST,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL1538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1538,TENOFOVIR DISOPROXIL,EFO_0000180,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
CHEMBL1538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1538,TENOFOVIR DISOPROXIL,EFO_0004239,http://www.ebi.ac.uk/efo/EFO_0004239,chronic hepatitis B virus infection
CHEMBL2063090,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2063090,GRAZOPREVIR,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL223228,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL223228,EFAVIRENZ,EFO_0000180,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
CHEMBL32800,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL32800,FENOTEROL,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL397420,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL397420,ACENOCOUMAROL,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,HP_0001094,http://purl.obolibrary.org/obo/HP_0001094,Iridocyclitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,HP_0012424,http://purl.obolibrary.org/obo/HP_0012424,Chorioretinitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0000557,http://www.ebi.ac.uk/efo/EFO_0000557,juvenile dermatomyositis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0004276,http://www.ebi.ac.uk/efo/EFO_0004276,Stevens-Johnson syndrome
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0007168,http://www.ebi.ac.uk/efo/EFO_0007168,berylliosis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1000941,http://www.ebi.ac.uk/efo/EFO_1000941,frozen shoulder
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1001194,http://www.ebi.ac.uk/efo/EFO_1001194,subacute thyroiditis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0003898,http://www.ebi.ac.uk/efo/EFO_0003898,ankylosing spondylitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0004274,http://www.ebi.ac.uk/efo/EFO_0004274,gout
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0007141,http://www.ebi.ac.uk/efo/EFO_0007141,allergic conjunctivitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0007160,http://www.ebi.ac.uk/efo/EFO_0007160,autoimmune thrombocytopenic purpura
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0007520,http://www.ebi.ac.uk/efo/EFO_0007520,trichinosis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1000039,http://www.ebi.ac.uk/efo/EFO_1000039,meningeal tuberculosis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0009456,http://www.ebi.ac.uk/efo/EFO_0009456,exfoliative dermatitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0007257,http://www.ebi.ac.uk/efo/EFO_0007257,eosinophilic pneumonia
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1000694,http://www.ebi.ac.uk/efo/EFO_1000694,erythema multiforme
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_0007403,http://www.ebi.ac.uk/efo/EFO_0007403,ophthalmic herpes zoster
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1000997,http://www.ebi.ac.uk/efo/EFO_1000997,iritis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1001896,http://www.ebi.ac.uk/efo/EFO_1001896,lateral epicondylitis
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1001051,http://www.ebi.ac.uk/efo/EFO_1001051,mycosis fungoides
CHEMBL635,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL635,PREDNISONE,EFO_1001205,http://www.ebi.ac.uk/efo/EFO_1001205,sympathetic ophthalmia
CHEMBL1541,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1541,CEFIXIME,HP_0012388,http://purl.obolibrary.org/obo/HP_0012388,Acute bronchitis
