radboudsource,sourceguid,sourcelabel,targettype
CHEMBL855,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL855,TRIPROLIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL99946,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL99946,LEVOMILNACIPRAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1069,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1069,VALSARTAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1088,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1088,MESORIDAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201329,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201329,TRIMETHAPHAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201566,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201566,DARBEPOETIN ALFA,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1322884,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1322884,PHENOTHRIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1402684,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1402684,OXYPHENISATIN ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL144673,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL144673,HEXETIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1689063,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1689063,AVIBACTAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2095208,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2095208,COBICISTAT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL312448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL312448,XYLOMETAZOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3317857,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3317857,VABORBACTAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707326,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707326,BUROSUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL395091,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL395091,ESKETAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL398435,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL398435,TICAGRELOR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL600,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL600,ACETYLCYSTEINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL642,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL642,ACEBUTOLOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL911,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL911,ZOLPIDEM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1100,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1100,PARAMETHADIONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201112,NELARABINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1457,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1457,HYDROCODONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1463345,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1463345,CANRENONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1480,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1480,FELODIPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1488,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1488,URACIL MUSTARD,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL154,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL154,NAPROXEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL190,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL190,THEOPHYLLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2107825,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107825,TENOFOVIR ALAFENAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108989,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108989,ASPARAGINASE,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL2364639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364639,VALBENAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707314,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707314,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL43064,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL43064,CINNARIZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL437765,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL437765,RIFAMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL557555,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL557555,CIPROFIBRATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL641,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL641,ATOMOXETINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL671,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL671,THIOTEPA,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL905,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL905,RIZATRIPTAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1090,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1090,VIDARABINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1096,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1096,AMLEXANOX,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201234,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201234,MEPHENTERMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201558,INTERFERON ALFA-2B,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1421,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1421,DASATINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1503,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1503,OMEPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1592,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1592,QUINAPRIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1705709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1705709,SODIUM FEREDETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1742992,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742992,BLINATUMOMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL2105458,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105458,THENALIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL225072,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL225072,PEMETREXED,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL503,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL503,LOVASTATIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL620,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL620,CLIDINIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL908,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL908,CHLORPROTHIXENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1096562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1096562,METHYL AMINOLEVULINATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1098659,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1098659,WATER,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1165,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1165,MOEXIPRIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201087,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201087,CABERGOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201255,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201255,HISTRELIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201492,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201492,SEVELAMER HYDROCHLORIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1228,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1228,OXYPHENBUTAZONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1278,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1278,NARATRIPTAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1297,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1297,FENOPROFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1448,NICLOSAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1525826,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1525826,SULFALENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1738797,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1738797,ALECTINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108494,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108494,INTERFERON,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2142890,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2142890,ACEGLUMATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2219425,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2219425,ARIPIPRAZOLE LAUROXIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL270190,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL270190,ALVIMOPAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3622821,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3622821,UPADACITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL411,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL411,DIETHYLSTILBESTROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL46,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL46,ONDANSETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL499,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL499,TIMOLOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL650,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL650,METHYLPREDNISOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL726,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL726,FLUPHENAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL806,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL806,FLUTAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL814,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL814,FLUVOXAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL819,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL819,OXACILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL842,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL842,CHLOROTHIAZIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL87992,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL87992,ESLICARBAZEPINE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL924,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL924,ZOLEDRONIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL972,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL972,SELEGILINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL107,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL107,COLCHICINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL113,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL113,CAFFEINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1148,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1148,TORSEMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1163,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1163,ATAZANAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200449,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200449,TRIAMCINOLONE DIACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201661,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201661,CALCITONIN SALMON RECOMBINANT,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201780,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201780,CARGLUMIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1380,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1380,ABACAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1596,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1596,CARBENICILLIN INDANYL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL21,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL21,SULFANILAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105002,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105002,ISOAMINILE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL315838,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL315838,ENCAINIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707313,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707313,TRIFAROTENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3833320,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833320,EPTINEZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL398440,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL398440,CHLOROXYLENOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL404520,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL404520,CHLORTETRACYCLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4297802,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297802,PEGVALIASE,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL44657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL44657,ETOPOSIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL604,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL604,CUPRIC SULFATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL648,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL648,CYCLIZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL696,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL696,ETHOSUXIMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL91,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL91,MICONAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL989,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL989,FLUOCINOLONE ACETONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL103,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL103,PROGESTERONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1183349,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1183349,ISAVUCONAZONIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1189432,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1189432,OLOPATADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1214,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1214,CARBENICILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1263,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1263,SALMETEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1530428,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1530428,DEXAMETHASONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1619528,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1619528,PIPENZOLATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL167150,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL167150,TRICHLORFON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1795072,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1795072,ZICONOTIDE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL186,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL186,CEFEPIME,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105717,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105717,CABOZANTINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2110732,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110732,DACOMITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2219418,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2219418,NALOXEGOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL296419,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL296419,ASTEMIZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL314854,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL314854,FINGOLIMOD,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3304485,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3304485,TENAPANOR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3545262,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545262,SACITUZUMAB GOVITECAN,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL4297065,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297065,SPINOSAD,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL469,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL469,KETOROLAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL505,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL505,CHLORPHENIRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL583,GREPAFLOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL593,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL593,DELAVIRDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL63857,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL63857,PHENOLPHTHALEIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL761,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL761,NAPHAZOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL878,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL878,METOLAZONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL969,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL969,PRAZEPAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200558,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200558,BACITRACIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1200848,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201245,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201245,BROMODIPHENHYDRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201421,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201421,PEGAPTANIB SODIUM,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL1201865,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201865,VELAGLUCERASE ALFA,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL1252,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1252,ABARELIX,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL126,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL126,LINEZOLID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1372950,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1372950,NICERGOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1502,PANTOPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1625607,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1625607,MEBHYDROLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL253371,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL253371,ALVERINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL254219,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL254219,DIGITOXIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3559672,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3559672,RAUWOLFIA SERPENTINA,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4297166,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297166,TEICOPLANIN,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL43452,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL43452,POMALIDOMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL450449,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL450449,TRABECTEDIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL57,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL57,NEVIRAPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL577736,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL577736,TYROTHRICIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL605846,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL605846,OLODATEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL666,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL666,FOSCARNET,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL686,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL686,MEFENAMIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL986,RETINOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1008,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1008,BEPRIDIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1110,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1110,ALOSETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1194325,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194325,ACLIDINIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200538,BETAMETHASONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201186,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201186,BISMUTH SUBCITRATE POTASSIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201624,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201624,BERACTANT,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL1342,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1342,OXYBATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1492500,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1492500,DOTHIEPIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1501,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1501,FLUOCINONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
