radboudsource,sourceguid,sourcelabel,radboudtarget,targetguid,targetlabel
EFO_1001005,http://www.ebi.ac.uk/efo/EFO_1001005,Klatskin's tumor,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1001211,http://www.ebi.ac.uk/efo/EFO_1001211,thromboangiitis obliterans,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1001211,http://www.ebi.ac.uk/efo/EFO_1001211,thromboangiitis obliterans,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_1001753,http://www.ebi.ac.uk/efo/EFO_1001753,abdominal abscess,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_1001964,http://www.ebi.ac.uk/efo/EFO_1001964,pancreatic somatostatinoma,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_1001964,http://www.ebi.ac.uk/efo/EFO_1001964,pancreatic somatostatinoma,EFO_0009605,http://www.ebi.ac.uk/efo/EFO_0009605,pancreas disease
EFO_1001964,http://www.ebi.ac.uk/efo/EFO_1001964,pancreatic somatostatinoma,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
EFO_1001964,http://www.ebi.ac.uk/efo/EFO_1001964,pancreatic somatostatinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
Orphanet_1133,http://www.orpha.net/ORDO/Orphanet_1133,AREDYLD syndrome,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
Orphanet_1133,http://www.orpha.net/ORDO/Orphanet_1133,AREDYLD syndrome,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_1133,http://www.orpha.net/ORDO/Orphanet_1133,AREDYLD syndrome,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
Orphanet_1133,http://www.orpha.net/ORDO/Orphanet_1133,AREDYLD syndrome,EFO_0009605,http://www.ebi.ac.uk/efo/EFO_0009605,pancreas disease
Orphanet_1133,http://www.orpha.net/ORDO/Orphanet_1133,AREDYLD syndrome,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
Orphanet_1133,http://www.orpha.net/ORDO/Orphanet_1133,AREDYLD syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_1133,http://www.orpha.net/ORDO/Orphanet_1133,AREDYLD syndrome,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_0007363,http://www.ebi.ac.uk/efo/EFO_0007363,meibomian cyst,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_0007363,http://www.ebi.ac.uk/efo/EFO_0007363,meibomian cyst,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_0007363,http://www.ebi.ac.uk/efo/EFO_0007363,meibomian cyst,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_0007363,http://www.ebi.ac.uk/efo/EFO_0007363,meibomian cyst,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
EFO_0008396,http://www.ebi.ac.uk/efo/EFO_0008396,response to reward,GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,""
EFO_0010683,http://www.ebi.ac.uk/efo/EFO_0010683,"localized superficial swelling, mass, or lump",EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
EFO_0010824,http://www.ebi.ac.uk/efo/EFO_0010824,obsolete_response to rhododendrol,GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,""
EFO_1000115,http://www.ebi.ac.uk/efo/EFO_1000115,Benign Ovarian Mucinous Tumor,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_1000115,http://www.ebi.ac.uk/efo/EFO_1000115,Benign Ovarian Mucinous Tumor,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1000115,http://www.ebi.ac.uk/efo/EFO_1000115,Benign Ovarian Mucinous Tumor,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_1000115,http://www.ebi.ac.uk/efo/EFO_1000115,Benign Ovarian Mucinous Tumor,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1000418,http://www.ebi.ac.uk/efo/EFO_1000418,Ovarian Endometriosis,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_1000418,http://www.ebi.ac.uk/efo/EFO_1000418,Ovarian Endometriosis,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1000418,http://www.ebi.ac.uk/efo/EFO_1000418,Ovarian Endometriosis,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_1000694,http://www.ebi.ac.uk/efo/EFO_1000694,erythema multiforme,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_1000729,http://www.ebi.ac.uk/efo/EFO_1000729,loiasis,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_1000729,http://www.ebi.ac.uk/efo/EFO_1000729,loiasis,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_1000891,http://www.ebi.ac.uk/efo/EFO_1000891,De Quervain disease,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_1001312,http://www.ebi.ac.uk/efo/EFO_1001312,Endometritis,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_1001312,http://www.ebi.ac.uk/efo/EFO_1001312,Endometritis,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1001452,http://www.ebi.ac.uk/efo/EFO_1001452,Yellow Nail Syndrome,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_1001452,http://www.ebi.ac.uk/efo/EFO_1001452,Yellow Nail Syndrome,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_1001452,http://www.ebi.ac.uk/efo/EFO_1001452,Yellow Nail Syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_1001452,http://www.ebi.ac.uk/efo/EFO_1001452,Yellow Nail Syndrome,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
EFO_1001452,http://www.ebi.ac.uk/efo/EFO_1001452,Yellow Nail Syndrome,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_1001452,http://www.ebi.ac.uk/efo/EFO_1001452,Yellow Nail Syndrome,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
EFO_1001452,http://www.ebi.ac.uk/efo/EFO_1001452,Yellow Nail Syndrome,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
EFO_1001995,http://www.ebi.ac.uk/efo/EFO_1001995,Sclerodermatomyositis,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1001995,http://www.ebi.ac.uk/efo/EFO_1001995,Sclerodermatomyositis,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_1001995,http://www.ebi.ac.uk/efo/EFO_1001995,Sclerodermatomyositis,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_1001995,http://www.ebi.ac.uk/efo/EFO_1001995,Sclerodermatomyositis,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_1001995,http://www.ebi.ac.uk/efo/EFO_1001995,Sclerodermatomyositis,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_1001995,http://www.ebi.ac.uk/efo/EFO_1001995,Sclerodermatomyositis,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
EFO_1001995,http://www.ebi.ac.uk/efo/EFO_1001995,Sclerodermatomyositis,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
EFO_1002010,http://www.ebi.ac.uk/efo/EFO_1002010,TP53 Positive Breast Carcinoma,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_1002010,http://www.ebi.ac.uk/efo/EFO_1002010,TP53 Positive Breast Carcinoma,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_1002010,http://www.ebi.ac.uk/efo/EFO_1002010,TP53 Positive Breast Carcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1002010,http://www.ebi.ac.uk/efo/EFO_1002010,TP53 Positive Breast Carcinoma,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_1014,http://www.orpha.net/ORDO/Orphanet_1014,Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_1014,http://www.orpha.net/ORDO/Orphanet_1014,Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_0006330,http://www.ebi.ac.uk/efo/EFO_0006330,obsolete_response to buspirone,GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,""
EFO_0007068,http://www.ebi.ac.uk/efo/EFO_0007068,ulcer of lower limb,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
EFO_0007187,http://www.ebi.ac.uk/efo/EFO_0007187,bullous pemphigoid,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_0007187,http://www.ebi.ac.uk/efo/EFO_0007187,bullous pemphigoid,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
EFO_0007198,http://www.ebi.ac.uk/efo/EFO_0007198,central nervous system AIDS arteritis,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_0007198,http://www.ebi.ac.uk/efo/EFO_0007198,central nervous system AIDS arteritis,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_0007198,http://www.ebi.ac.uk/efo/EFO_0007198,central nervous system AIDS arteritis,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_0007198,http://www.ebi.ac.uk/efo/EFO_0007198,central nervous system AIDS arteritis,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_0007198,http://www.ebi.ac.uk/efo/EFO_0007198,central nervous system AIDS arteritis,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_0007667,http://www.ebi.ac.uk/efo/EFO_0007667,lobe attachment,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
EFO_0008558,http://www.ebi.ac.uk/efo/EFO_0008558,Vancomycin-Resistant Staphylococcus Aureus Infection,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_0009038,http://www.ebi.ac.uk/efo/EFO_0009038,Combined oxidative phosphorylation defect type 30,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
EFO_0009038,http://www.ebi.ac.uk/efo/EFO_0009038,Combined oxidative phosphorylation defect type 30,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_1000512,http://www.ebi.ac.uk/efo/EFO_1000512,Rhabdoid Tumor of the Kidney,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1000512,http://www.ebi.ac.uk/efo/EFO_1000512,Rhabdoid Tumor of the Kidney,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1000539,http://www.ebi.ac.uk/efo/EFO_1000539,Small Intestinal Tubulovillous Adenoma,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
EFO_1000539,http://www.ebi.ac.uk/efo/EFO_1000539,Small Intestinal Tubulovillous Adenoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1000813,http://www.ebi.ac.uk/efo/EFO_1000813,anthracosilicosis,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_1000813,http://www.ebi.ac.uk/efo/EFO_1000813,anthracosilicosis,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_1001069,http://www.ebi.ac.uk/efo/EFO_1001069,ocular hypertension,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_1001069,http://www.ebi.ac.uk/efo/EFO_1001069,ocular hypertension,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
EFO_1001137,http://www.ebi.ac.uk/efo/EFO_1001137,pulmonary subvalvular stenosis,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_1001137,http://www.ebi.ac.uk/efo/EFO_1001137,pulmonary subvalvular stenosis,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_1001190,http://www.ebi.ac.uk/efo/EFO_1001190,splenic infarction,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
EFO_1001190,http://www.ebi.ac.uk/efo/EFO_1001190,splenic infarction,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_1001190,http://www.ebi.ac.uk/efo/EFO_1001190,splenic infarction,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
EFO_1001190,http://www.ebi.ac.uk/efo/EFO_1001190,splenic infarction,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
EFO_1001836,http://www.ebi.ac.uk/efo/EFO_1001836,pyogenic liver abscess,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_1001836,http://www.ebi.ac.uk/efo/EFO_1001836,pyogenic liver abscess,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_1001836,http://www.ebi.ac.uk/efo/EFO_1001836,pyogenic liver abscess,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
EFO_1001862,http://www.ebi.ac.uk/efo/EFO_1001862,urinary bladder fistula,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1002004,http://www.ebi.ac.uk/efo/EFO_1002004,drug hypersensitivity syndrome,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
EFO_0003932,http://www.ebi.ac.uk/efo/EFO_0003932,bacterial vaginosis,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_0003932,http://www.ebi.ac.uk/efo/EFO_0003932,bacterial vaginosis,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_0003932,http://www.ebi.ac.uk/efo/EFO_0003932,bacterial vaginosis,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_0005618,http://www.ebi.ac.uk/efo/EFO_0005618,thoracic aortic raised atherosclerotic lesion,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
EFO_0007297,http://www.ebi.ac.uk/efo/EFO_0007297,HELLP syndrome,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_0007297,http://www.ebi.ac.uk/efo/EFO_0007297,HELLP syndrome,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_0007297,http://www.ebi.ac.uk/efo/EFO_0007297,HELLP syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0007297,http://www.ebi.ac.uk/efo/EFO_0007297,HELLP syndrome,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
EFO_0007297,http://www.ebi.ac.uk/efo/EFO_0007297,HELLP syndrome,OTAR_0000014,http://www.ebi.ac.uk/efo/OTAR_0000014,OTAR_0000014
EFO_0008583,http://www.ebi.ac.uk/efo/EFO_0008583,acute myocardial infarction,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_0008583,http://www.ebi.ac.uk/efo/EFO_0008583,acute myocardial infarction,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_0008583,http://www.ebi.ac.uk/efo/EFO_0008583,acute myocardial infarction,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_0009482,http://www.ebi.ac.uk/efo/EFO_0009482,drug allergy,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
EFO_0010566,http://www.ebi.ac.uk/efo/EFO_0010566,intellectual developmental disorder 60 with seizures,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0011023,http://www.ebi.ac.uk/efo/EFO_0011023,concussion,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_0011023,http://www.ebi.ac.uk/efo/EFO_0011023,concussion,OTAR_0000009,http://www.ebi.ac.uk/efo/OTAR_0000009,OTAR_0000009
EFO_1000162,http://www.ebi.ac.uk/efo/EFO_1000162,Cervical Adenosquamous Carcinoma,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_1000162,http://www.ebi.ac.uk/efo/EFO_1000162,Cervical Adenosquamous Carcinoma,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1000162,http://www.ebi.ac.uk/efo/EFO_1000162,Cervical Adenosquamous Carcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1000162,http://www.ebi.ac.uk/efo/EFO_1000162,Cervical Adenosquamous Carcinoma,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_1000333,http://www.ebi.ac.uk/efo/EFO_1000333,Lung Inflammatory Myofibroblastic Tumor,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_1000333,http://www.ebi.ac.uk/efo/EFO_1000333,Lung Inflammatory Myofibroblastic Tumor,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1000431,http://www.ebi.ac.uk/efo/EFO_1000431,Ovarian Small Cell Carcinoma,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_1000431,http://www.ebi.ac.uk/efo/EFO_1000431,Ovarian Small Cell Carcinoma,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1000431,http://www.ebi.ac.uk/efo/EFO_1000431,Ovarian Small Cell Carcinoma,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_1000431,http://www.ebi.ac.uk/efo/EFO_1000431,Ovarian Small Cell Carcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1000902,http://www.ebi.ac.uk/efo/EFO_1000902,drug psychosis,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_1000902,http://www.ebi.ac.uk/efo/EFO_1000902,drug psychosis,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
EFO_1000953,http://www.ebi.ac.uk/efo/EFO_1000953,gonadal tissue neoplasm,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_1000953,http://www.ebi.ac.uk/efo/EFO_1000953,gonadal tissue neoplasm,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_1000953,http://www.ebi.ac.uk/efo/EFO_1000953,gonadal tissue neoplasm,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1001007,http://www.ebi.ac.uk/efo/EFO_1001007,krebs 2 carcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1001079,http://www.ebi.ac.uk/efo/EFO_1001079,oxyphilic adenoma,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_1001079,http://www.ebi.ac.uk/efo/EFO_1001079,oxyphilic adenoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1001306,http://www.ebi.ac.uk/efo/EFO_1001306,"Diarrhea, Infantile",EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
EFO_1001856,http://www.ebi.ac.uk/efo/EFO_1001856,Susac Syndrome,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_1001856,http://www.ebi.ac.uk/efo/EFO_1001856,Susac Syndrome,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
Orphanet_101104,http://www.orpha.net/ORDO/Orphanet_101104,Marin-Amat syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_101104,http://www.orpha.net/ORDO/Orphanet_101104,Marin-Amat syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_101104,http://www.orpha.net/ORDO/Orphanet_101104,Marin-Amat syndrome,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
Orphanet_1144,http://www.orpha.net/ORDO/Orphanet_1144,Arthrogryposis-like hand anomaly-sensorineural deafness syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_1144,http://www.orpha.net/ORDO/Orphanet_1144,Arthrogryposis-like hand anomaly-sensorineural deafness syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_1144,http://www.orpha.net/ORDO/Orphanet_1144,Arthrogryposis-like hand anomaly-sensorineural deafness syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0005626,http://www.ebi.ac.uk/efo/EFO_0005626,pancolitis,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
EFO_0005626,http://www.ebi.ac.uk/efo/EFO_0005626,pancolitis,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0005626,http://www.ebi.ac.uk/efo/EFO_0005626,pancolitis,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
EFO_0007304,http://www.ebi.ac.uk/efo/EFO_0007304,hepatitis D virus infection,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_0007304,http://www.ebi.ac.uk/efo/EFO_0007304,hepatitis D virus infection,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_0007304,http://www.ebi.ac.uk/efo/EFO_0007304,hepatitis D virus infection,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
EFO_0007306,http://www.ebi.ac.uk/efo/EFO_0007306,herpangina,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_0007306,http://www.ebi.ac.uk/efo/EFO_0007306,herpangina,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
EFO_0007442,http://www.ebi.ac.uk/efo/EFO_0007442,placenta praevia,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_0007442,http://www.ebi.ac.uk/efo/EFO_0007442,placenta praevia,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_0007442,http://www.ebi.ac.uk/efo/EFO_0007442,placenta praevia,OTAR_0000014,http://www.ebi.ac.uk/efo/OTAR_0000014,OTAR_0000014
EFO_0010445,http://www.ebi.ac.uk/efo/EFO_0010445,cocaine use disorder,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_0010445,http://www.ebi.ac.uk/efo/EFO_0010445,cocaine use disorder,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
EFO_0010956,http://www.ebi.ac.uk/efo/EFO_0010956,"peroxisome biogenesis disorder, complementation group 7",MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
EFO_0010956,http://www.ebi.ac.uk/efo/EFO_0010956,"peroxisome biogenesis disorder, complementation group 7",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_0010956,http://www.ebi.ac.uk/efo/EFO_0010956,"peroxisome biogenesis disorder, complementation group 7",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_1000067,http://www.ebi.ac.uk/efo/EFO_1000067,ACTH-Producing Pituitary Gland Carcinoma,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_1000067,http://www.ebi.ac.uk/efo/EFO_1000067,ACTH-Producing Pituitary Gland Carcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1000067,http://www.ebi.ac.uk/efo/EFO_1000067,ACTH-Producing Pituitary Gland Carcinoma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_1000067,http://www.ebi.ac.uk/efo/EFO_1000067,ACTH-Producing Pituitary Gland Carcinoma,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_1000696,http://www.ebi.ac.uk/efo/EFO_1000696,erythrasma,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
EFO_1000760,http://www.ebi.ac.uk/efo/EFO_1000760,rosacea,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_1000855,http://www.ebi.ac.uk/efo/EFO_1000855,central core myopathy,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_1000855,http://www.ebi.ac.uk/efo/EFO_1000855,central core myopathy,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_1000855,http://www.ebi.ac.uk/efo/EFO_1000855,central core myopathy,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_1001131,http://www.ebi.ac.uk/efo/EFO_1001131,pseudobulbar palsy,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
EFO_1001336,http://www.ebi.ac.uk/efo/EFO_1001336,Hammer Toe Syndrome,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
EFO_1001336,http://www.ebi.ac.uk/efo/EFO_1001336,Hammer Toe Syndrome,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_1001336,http://www.ebi.ac.uk/efo/EFO_1001336,Hammer Toe Syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
